Season,PA,wRC_Plus,BB_Rate,K_Rate,O_Swing_Rate,Z_Swing_Rate,Swing_Rate,MLBAMID
2020,266,104.5413839,0.090225563,0.154135338,0.3425,0.7156,0.4857,596019
2017,577,103.7528967,0.074523396,0.162911611,0.3183,0.7072,0.4855,444482
2018,512,85.50403474,0.04296875,0.197265625,0.3306,0.6832,0.4855,446334
2018,213,31.80956766,0.084507042,0.220657276,0.3282,0.6802,0.4855,600474
2021,208,74.22907609,0.091346153,0.221153846,0.2982,0.7532,0.4855,542303
2016,237,70.64314724,0.059071729,0.324894514,0.2851,0.7241,0.4854,572191
2021,481,95.88090534,0.081081081,0.243243243,0.351,0.6785,0.4854,592626
2021,325,89.01501589,0.07076923,0.2,0.3516,0.6922,0.4854,642133
2021,220,55.2747237,0.081818181,0.3,0.2937,0.7345,0.4854,642201
2019,241,79.30739175,0.082987551,0.2406639,0.3555,0.6718,0.4852,608365
2018,378,75.66751214,0.042328042,0.169312169,0.3165,0.6934,0.4849,581527
2019,285,61.00807428,0.077192982,0.263157894,0.3601,0.6586,0.4849,501571
2020,262,163.8571925,0.06870229,0.225190839,0.3638,0.6811,0.4849,547989
2018,677,95.21124953,0.091580502,0.209748892,0.3311,0.7069,0.4848,543333
2018,628,106.9963048,0.060509554,0.175159235,0.3245,0.7283,0.4845,542303
2019,421,110.6757254,0.078384798,0.26128266,0.3698,0.6602,0.4845,643265
2017,306,97.68264316,0.088235294,0.104575163,0.3409,0.6575,0.4844,500743
2018,484,121.260232,0.086776859,0.252066115,0.3443,0.6867,0.4844,650402
2016,518,88.50223542,0.042471042,0.227799227,0.3567,0.651,0.4843,503556
2019,634,133.5477781,0.116719242,0.228706624,0.3048,0.7602,0.4843,592178
2018,594,106.784367,0.09090909,0.148148148,0.3326,0.6866,0.4842,595777
2017,443,84.59259349,0.04288939,0.372460496,0.3343,0.6647,0.4841,571602
2018,233,77.5458727,0.030042918,0.309012875,0.3185,0.6819,0.4841,608654
2021,325,79.4385943,0.089230769,0.329230769,0.3299,0.6899,0.484,592348
2016,656,109.5086774,0.096036585,0.204268292,0.3461,0.6832,0.4839,546318
2017,663,79.34505525,0.067873303,0.167420814,0.331,0.67,0.4839,520471
2019,236,102.420398,0.084745762,0.169491525,0.3031,0.7117,0.4839,501303
2018,498,87.85371409,0.056224899,0.130522088,0.3595,0.649,0.4837,405395
2021,378,112.2432053,0.071428571,0.259259259,0.3436,0.68,0.4837,657656
2016,426,109.3332759,0.082159624,0.166666666,0.3061,0.7229,0.4836,407812
2021,659,124.6316057,0.092564491,0.216995447,0.3586,0.6654,0.4835,547989
2016,264,66.20778362,0.071969696,0.295454545,0.3357,0.6533,0.4832,453400
2017,401,83.16099448,0.092269326,0.319201995,0.2995,0.7175,0.4827,461235
2017,511,91.56157327,0.074363992,0.293542074,0.3109,0.6702,0.4827,621439
2019,247,71.45683539,0.076923076,0.279352226,0.3274,0.6905,0.4827,641477
2021,565,103.6197945,0.084955752,0.175221238,0.3419,0.6923,0.4827,543333
2019,682,124.2194378,0.14516129,0.260997067,0.3164,0.7732,0.4826,547180
2017,579,106.5286124,0.062176165,0.183074265,0.3245,0.6536,0.4825,592663
2018,577,108.1696454,0.128249566,0.358752166,0.3219,0.7438,0.4825,608336
2021,394,90.33089405,0.068527918,0.195431472,0.3531,0.6693,0.4825,520471
2021,572,112.8521362,0.076923076,0.227272727,0.3508,0.682,0.4824,592669
2021,302,60.58499538,0.039735099,0.188741721,0.3731,0.6245,0.4824,624431
2018,515,94.55648353,0.07961165,0.267961165,0.3078,0.7125,0.4823,542340
2019,478,87.67799196,0.066945606,0.154811715,0.3392,0.6872,0.4822,502517
2018,632,109.4024365,0.050632911,0.109177215,0.3464,0.6604,0.4821,516416
2017,675,139.4217659,0.051851851,0.176296296,0.3296,0.6774,0.482,547989
2021,213,70.03175014,0.061032863,0.286384976,0.3318,0.6786,0.482,664057
2017,564,118.2378156,0.039007092,0.109929078,0.3281,0.6789,0.4819,493329
2020,262,186.3947904,0.171755725,0.141221374,0.2816,0.8072,0.4819,518692
2016,319,95.78668699,0.040752351,0.194357366,0.3189,0.6604,0.4818,573135
2017,680,129.5828331,0.09117647,0.155882352,0.3061,0.7086,0.4817,571448
2020,201,76.13731279,0.074626865,0.099502487,0.3515,0.6703,0.4817,571448
2021,352,83.45434624,0.102272727,0.227272727,0.3333,0.6739,0.4817,452678
2017,203,74.4464352,0.0591133,0.261083743,0.3276,0.6857,0.4816,488721
2017,647,96.33903766,0.060278207,0.262751159,0.3383,0.6685,0.4815,594807
2019,679,132.2397216,0.092783505,0.210603829,0.334,0.6975,0.4814,641820
2019,613,134.8727685,0.120717781,0.192495921,0.3016,0.7783,0.4812,605137
2021,567,109.7917825,0.068783068,0.137566137,0.3426,0.6478,0.4812,516416
2016,208,64.66774771,0.091346153,0.240384615,0.2589,0.7161,0.4811,518649
2018,619,82.28720429,0.08562197,0.235864297,0.3096,0.7126,0.4811,435622
2019,472,95.01594197,0.097457627,0.292372881,0.3239,0.7111,0.4811,592348
2019,632,104.5228996,0.110759493,0.256329113,0.2898,0.752,0.481,594777
2021,382,68.5433567,0.094240837,0.272251308,0.3362,0.6966,0.481,570256
2018,402,79.65528928,0.067164179,0.248756218,0.3203,0.6879,0.4809,542921
2016,543,90.10937796,0.092081031,0.17679558,0.3049,0.6882,0.4808,435062
2016,545,110.8918813,0.051376146,0.183486238,0.325,0.6636,0.4808,592663
2018,460,110.0741082,0.067391304,0.217391304,0.3357,0.673,0.4808,572041
2021,653,99.13913841,0.079632465,0.255742725,0.2907,0.7397,0.4808,621020
2016,618,110.9986373,0.077669902,0.194174757,0.3343,0.6865,0.4807,434778
2017,645,120.1056962,0.113178294,0.155038759,0.2423,0.7586,0.4807,476704
2017,481,113.4337419,0.097713097,0.218295218,0.2983,0.7119,0.4806,576397
2017,479,94.24782549,0.056367432,0.292275574,0.3352,0.6816,0.4806,592669
2019,555,72.68259773,0.079279279,0.21081081,0.3318,0.6784,0.4806,570560
2018,614,130.4718923,0.078175895,0.201954397,0.3184,0.695,0.4804,444482
2017,553,92.22546957,0.092224231,0.209764918,0.3256,0.6958,0.4803,434670
2017,555,81.86338391,0.088288288,0.344144144,0.3092,0.6901,0.4803,596115
2019,656,122.1266309,0.088414634,0.265243902,0.3153,0.7196,0.4803,596115
2018,288,56.07161799,0.065972222,0.347222222,0.3267,0.6849,0.4802,472528
2018,366,82.71267515,0.06557377,0.224043715,0.2918,0.7107,0.4802,501303
2018,219,70.59476801,0.02739726,0.182648401,0.3378,0.661,0.4801,456124
2019,567,89.47054178,0.098765432,0.273368606,0.3,0.7146,0.4801,598265
2021,381,99.82812733,0.068241469,0.312335958,0.3304,0.6922,0.48,606992
2016,367,78.75799564,0.035422343,0.106267029,0.3031,0.6606,0.4799,543213
2016,530,87.72865465,0.081132075,0.250943396,0.3273,0.6859,0.4799,543768
2021,640,123.2600413,0.0984375,0.159375,0.3286,0.7103,0.4799,592518
2020,213,118.7760177,0.061032863,0.169014084,0.3302,0.6989,0.4798,527038
2016,373,85.65097147,0.048257372,0.128686327,0.3093,0.6731,0.4797,435559
2019,608,96.58649603,0.065789473,0.123355263,0.3089,0.7042,0.4796,624428
2020,217,96.1200835,0.082949308,0.211981566,0.318,0.7229,0.4796,605113
2016,430,93.31683276,0.060465116,0.206976744,0.3595,0.6404,0.4794,452252
2019,633,95.44558343,0.08056872,0.157977883,0.3007,0.725,0.4794,460086
2021,375,94.17080866,0.082666666,0.144,0.3368,0.6677,0.4794,647351
2018,252,97.13446092,0.075396825,0.206349206,0.3879,0.6235,0.4792,467055
2017,370,117.386014,0.083783783,0.221621621,0.2855,0.7339,0.4791,452095
2017,312,58.48562101,0.03525641,0.32051282,0.29,0.7038,0.4791,489267
2019,546,130.0118947,0.084249084,0.221611721,0.3114,0.7417,0.479,668804
2021,419,86.67809487,0.081145584,0.260143198,0.3122,0.7083,0.479,600474
2016,434,99.32997083,0.071428571,0.193548387,0.2902,0.7019,0.4789,456715
2019,260,99.98276874,0.069230769,0.242307692,0.2967,0.7267,0.4789,640447
2016,466,67.34097157,0.038626609,0.18025751,0.3298,0.6543,0.4788,606466
2017,525,130.9986388,0.076190476,0.228571428,0.3365,0.6651,0.4786,596142
2016,419,98.43360592,0.057279236,0.272076372,0.2923,0.6959,0.4785,519237
2020,243,110.2524617,0.082304526,0.1563786,0.2743,0.7736,0.4785,665489
2018,444,122.6500593,0.081081081,0.195945945,0.3113,0.7153,0.4783,624577
2017,509,76.44712539,0.064833005,0.200392927,0.333,0.6589,0.4782,136860
2017,654,96.9151072,0.108562691,0.204892966,0.2943,0.7214,0.4782,594777
2017,208,73.66211979,0.096153846,0.365384615,0.2794,0.7266,0.4781,474892
2017,334,120.1548837,0.065868263,0.203592814,0.3352,0.6482,0.4779,435062
2021,501,104.9776422,0.055888223,0.225548902,0.3601,0.6429,0.4779,621563
2021,213,90.89007778,0.070422535,0.328638497,0.3285,0.7003,0.4779,667670
2018,359,75.42584582,0.09470752,0.222841225,0.2956,0.7379,0.4777,489149
2016,667,147.6934775,0.092953523,0.238380809,0.3054,0.7074,0.4775,443558
2021,279,101.0015464,0.089605734,0.354838709,0.3224,0.7002,0.4775,656252
2016,285,110.6657144,0.09122807,0.154385964,0.3079,0.7235,0.4774,543105
2021,428,36.31480904,0.06542056,0.308411214,0.3143,0.6866,0.4774,598265
2019,424,77.59002626,0.056603773,0.08726415,0.3225,0.6858,0.4773,592743
2017,234,52.33989182,0.064102564,0.235042735,0.3042,0.7167,0.4772,459431
2018,278,105.4994285,0.104316546,0.348920863,0.3209,0.6907,0.4772,519346
2019,228,114.0213825,0.092105263,0.311403508,0.3174,0.7291,0.4772,595909
2020,210,129.8096801,0.057142857,0.214285714,0.3372,0.6646,0.4772,572041
2019,349,123.686857,0.045845272,0.1747851,0.3239,0.6767,0.4771,669242
2016,342,127.9266374,0.096491228,0.298245614,0.2831,0.7002,0.477,446481
2018,274,91.31534274,0.091240875,0.189781021,0.3102,0.6963,0.477,519023
2019,482,119.5769854,0.097510373,0.190871369,0.2894,0.7231,0.477,553882
2018,348,134.7904885,0.091954022,0.135057471,0.3342,0.6829,0.4769,429664
2017,423,89.93217202,0.09929078,0.160756501,0.2726,0.7208,0.4767,571466
2018,597,139.6286106,0.092127303,0.137353433,0.289,0.701,0.4767,543685
2021,252,93.55289511,0.071428571,0.23015873,0.2898,0.7286,0.4767,519048
2018,707,119.2590732,0.086280056,0.161244695,0.3285,0.677,0.4766,593160
2020,225,110.0710824,0.088888888,0.253333333,0.344,0.6844,0.4765,575929
2016,420,81.8030568,0.085714285,0.171428571,0.2742,0.7331,0.4764,571466
2020,214,166.0390337,0.116822429,0.271028037,0.3385,0.6963,0.4764,443558
2017,373,70.03566232,0.064343163,0.233243967,0.2936,0.6893,0.4763,435622
2018,535,95.48490529,0.080373831,0.237383177,0.3542,0.6461,0.4763,596059
2020,231,105.0401111,0.103896103,0.22077922,0.3227,0.7275,0.4763,408234
2018,465,80.42494247,0.086021505,0.212903225,0.3076,0.7066,0.4761,608365
2019,372,150.7139309,0.080645161,0.295698924,0.3178,0.7256,0.4761,665487
2017,421,112.9859292,0.073634204,0.235154394,0.3074,0.6927,0.476,595281
2019,281,71.02121158,0.067615658,0.192170818,0.2917,0.7054,0.476,435079
2016,333,87.99385426,0.075075075,0.195195195,0.3146,0.691,0.4759,430637
2019,628,149.8557912,0.084394904,0.136942675,0.3179,0.7156,0.4758,606466
2021,448,99.93840944,0.089285714,0.254464285,0.3163,0.6932,0.4758,669221
2016,332,90.67535639,0.057228915,0.216867469,0.3388,0.6351,0.4757,593160
2017,370,72.2915749,0.075675675,0.154054054,0.3202,0.6581,0.4757,430947
2017,662,159.6413098,0.087613293,0.126888217,0.3314,0.6778,0.4757,514888
2018,429,101.925231,0.067599067,0.097902097,0.3183,0.6816,0.4757,527038
2019,546,60.88518248,0.078754578,0.199633699,0.3333,0.6693,0.4757,606115
2020,243,112.1405496,0.12345679,0.172839506,0.2989,0.721,0.4757,641355
2018,329,82.52234425,0.075987841,0.328267477,0.3283,0.6655,0.4756,605486
2021,639,112.8483063,0.07511737,0.10798122,0.2982,0.6949,0.4756,624428
2016,543,135.7376986,0.093922651,0.198895027,0.3455,0.6582,0.4755,493316
2016,483,90.03233297,0.057971014,0.078674948,0.2764,0.7018,0.4754,592743
2017,605,101.4442377,0.038016528,0.234710743,0.3579,0.6292,0.4754,592387
2019,520,114.398494,0.084615384,0.219230769,0.3477,0.6591,0.4753,605119
2021,377,73.20205958,0.095490716,0.281167108,0.3283,0.683,0.4753,672284
2016,319,76.98571053,0.059561128,0.137931034,0.3158,0.6615,0.4752,519295
2018,662,86.72316877,0.074018126,0.208459214,0.3426,0.6428,0.4751,570560
2020,222,142.991058,0.108108108,0.171171171,0.2749,0.7727,0.475,543807
2021,626,118.8562512,0.103833865,0.215654952,0.3226,0.7029,0.475,600869
2018,556,68.4004305,0.082733812,0.237410071,0.2991,0.6764,0.4749,571740
2018,457,56.08581279,0.056892778,0.253829321,0.3508,0.6475,0.4749,543510
2021,492,109.4852693,0.06300813,0.168699186,0.3211,0.6799,0.4749,543939
2018,665,126.0963688,0.105263157,0.120300751,0.3282,0.6794,0.4748,519203
2016,655,135.9827354,0.158778625,0.225954198,0.2546,0.789,0.4747,474832
2016,317,102.9942231,0.063091482,0.233438485,0.3255,0.649,0.4747,493193
2018,524,88.74550818,0.051526717,0.215648854,0.3607,0.6387,0.4747,592387
2019,370,146.5974964,0.072972972,0.132432432,0.3312,0.6633,0.4746,435062
2017,348,100.2239897,0.077586206,0.195402298,0.2857,0.721,0.4745,456665
2019,332,60.69885565,0.069277108,0.168674698,0.2938,0.7281,0.4745,553869
2016,283,125.7735907,0.091872791,0.236749116,0.3489,0.6524,0.4743,575929
2016,744,125.9974917,0.118279569,0.239247311,0.2724,0.7411,0.4743,543807
2020,228,90.86918497,0.061403508,0.140350877,0.3017,0.6667,0.4743,643396
2017,436,71.76339313,0.068807339,0.302752293,0.2951,0.6797,0.4742,542340
2017,336,38.50176918,0.056547619,0.348214285,0.3366,0.6389,0.4742,641553
2019,510,125.9151659,0.139215686,0.278431372,0.2657,0.7859,0.4742,572228
2018,696,117.4413505,0.084770114,0.192528735,0.318,0.6658,0.4739,453568
2020,216,119.3930324,0.106481481,0.185185185,0.3598,0.6364,0.4739,542583
2018,456,71.23042822,0.085526315,0.179824561,0.3186,0.6831,0.4738,594694
2021,315,63.41499107,0.095238095,0.247619047,0.2982,0.6898,0.4738,641343
2019,549,108.8763334,0.0856102,0.15118397,0.3143,0.6956,0.4737,543939
2019,581,77.03214276,0.08950086,0.30636833,0.3307,0.6759,0.4736,596059
2021,327,65.91069177,0.082568807,0.22324159,0.3149,0.6863,0.4736,623520
2018,604,113.2873428,0.091059602,0.294701986,0.2583,0.7228,0.4735,621035
2019,566,74.36499687,0.074204946,0.249116607,0.2929,0.6888,0.4734,605480
2016,384,94.71602187,0.078125,0.283854166,0.3156,0.6415,0.4732,543434
2017,541,61.65889537,0.083179297,0.232902033,0.2727,0.7038,0.4732,460086
2019,559,139.260206,0.07155635,0.275491949,0.327,0.6695,0.4732,660162
2018,215,67.70183739,0.111627906,0.348837209,0.2766,0.7238,0.473,595284
2020,205,101.3579188,0.087804878,0.43902439,0.3104,0.7372,0.473,593934
2021,691,88.69309984,0.054992764,0.13748191,0.312,0.6756,0.473,669242
2018,599,134.8924489,0.091819699,0.131886477,0.3328,0.6869,0.4729,514888
2019,464,102.5140142,0.096982758,0.329741379,0.3034,0.7294,0.4729,606192
2016,684,109.4495589,0.083333333,0.12865497,0.3026,0.6971,0.4728,596019
2019,447,66.19520193,0.055928411,0.25279642,0.3606,0.6339,0.4728,592273
2019,231,83.8471533,0.077922077,0.259740259,0.2694,0.7468,0.4728,628338
2021,698,165.7020487,0.123209169,0.157593123,0.2829,0.761,0.4727,665489
2017,428,122.0718015,0.105140186,0.228971962,0.3184,0.6653,0.4726,575929
2019,335,65.70416613,0.11641791,0.208955223,0.301,0.7243,0.4726,475174
2019,460,86.27101702,0.078260869,0.210869565,0.3174,0.7049,0.4725,571771
2016,324,145.549591,0.043209876,0.182098765,0.326,0.6551,0.4724,607208
2019,342,82.571114,0.043859649,0.184210526,0.3361,0.6538,0.4722,572033
2017,723,116.3901227,0.082987551,0.128630705,0.307,0.6796,0.4721,596019
2018,235,98.37030867,0.085106382,0.327659574,0.3091,0.7178,0.4721,570267
2019,459,116.488534,0.111111111,0.305010893,0.3093,0.7288,0.4721,519346
2021,381,158.6096548,0.125984251,0.270341207,0.2347,0.7865,0.4721,474832
2021,599,170.4841632,0.166944908,0.223706176,0.2944,0.7452,0.4721,547180
2016,467,107.4473951,0.072805139,0.096359743,0.2768,0.678,0.4718,493114
2017,636,77.21386322,0.0581761,0.146226415,0.339,0.6436,0.4718,405395
2018,207,63.85152816,0.072463768,0.275362318,0.316,0.6657,0.4718,596119
2021,238,86.94767993,0.088235294,0.176470588,0.2673,0.7312,0.4718,640458
2017,645,146.4147346,0.108527131,0.217054263,0.2962,0.7141,0.4717,443558
2020,264,115.2918759,0.083333333,0.268939393,0.2845,0.7235,0.4717,621020
2017,652,129.6459724,0.11196319,0.299079754,0.2657,0.7521,0.4716,501981
2017,264,106.4993485,0.056818181,0.18560606,0.2617,0.6837,0.4713,502100
2021,582,92.6865129,0.092783505,0.156357388,0.2937,0.6951,0.4713,453568
2017,593,134.6726842,0.087689713,0.129848229,0.3118,0.6712,0.4712,502517
2017,532,119.0206196,0.140977443,0.368421052,0.3177,0.7429,0.4712,608336
2021,498,75.9262262,0.06626506,0.168674698,0.3306,0.6602,0.4712,543877
2016,614,114.0339901,0.104234527,0.110749185,0.2934,0.6808,0.4711,457763
2017,689,105.2272166,0.055152394,0.146589259,0.3391,0.6311,0.4711,462101
2021,296,89.22270969,0.047297297,0.152027027,0.3555,0.6364,0.4711,405395
2019,437,111.8254639,0.116704805,0.286041189,0.3346,0.6893,0.4708,455139
2016,608,108.554111,0.070723684,0.189144736,0.3289,0.6652,0.4707,542303
2017,541,88.76106688,0.088724584,0.229205175,0.3003,0.6794,0.4707,598265
2019,411,120.151416,0.07785888,0.260340632,0.2922,0.6938,0.4706,573262
2021,547,125.4044101,0.109689213,0.213893967,0.3371,0.6787,0.4706,543068
2021,524,101.204382,0.110687022,0.183206106,0.2994,0.722,0.4706,596019
2018,630,82.99505924,0.06031746,0.219047619,0.2906,0.7087,0.4705,572122
2016,205,100.987957,0.146341463,0.263414634,0.2611,0.696,0.4704,424325
2018,531,126.6398724,0.071563088,0.195856873,0.2994,0.6779,0.4704,592663
2019,618,91.21031855,0.048543689,0.118122977,0.3716,0.6104,0.4704,516416
2021,238,83.06515448,0.096638655,0.365546218,0.3041,0.7046,0.4704,656541
2016,508,90.1103088,0.072834645,0.16535433,0.2888,0.6641,0.4703,446359
2017,671,134.6544403,0.098360655,0.154992548,0.2997,0.6923,0.4703,543333
2021,237,109.8215214,0.084388185,0.23206751,0.2923,0.6861,0.4703,621493
2018,225,80.47399193,0.088888888,0.306666666,0.3184,0.6618,0.4702,596103
2021,678,128.3981061,0.097345132,0.134218289,0.3469,0.667,0.4702,514888
2019,384,68.733955,0.080729166,0.205729166,0.2969,0.7198,0.4701,643376
2018,230,93.89150802,0.065217391,0.239130434,0.3394,0.6275,0.47,572073
2019,526,90.00874477,0.060836501,0.117870722,0.3215,0.659,0.47,500743
2019,445,84.27232355,0.076404494,0.159550561,0.3058,0.6934,0.47,457763
2021,616,104.6434507,0.082792207,0.232142857,0.3414,0.6653,0.47,641820
2017,521,133.0161338,0.130518234,0.226487523,0.2776,0.7442,0.4699,475174
2021,401,108.1328443,0.06733167,0.211970074,0.3453,0.6407,0.4697,664056
2018,535,90.43950997,0.085981308,0.256074766,0.278,0.7143,0.4696,598265
2020,221,94.29266687,0.07239819,0.221719457,0.3395,0.685,0.4695,621043
2017,381,99.26382859,0.076115485,0.133858267,0.2687,0.6976,0.4694,488862
2016,610,120.2207897,0.081967213,0.147540983,0.3261,0.667,0.4692,400121
2016,641,131.5251977,0.067082683,0.159126365,0.3403,0.6382,0.4692,453568
2018,745,131.5231125,0.093959731,0.143624161,0.327,0.6791,0.4692,596019
2021,673,146.7519742,0.1307578,0.167904903,0.2827,0.7383,0.4692,621566
2016,412,120.9325241,0.077669902,0.203883495,0.3248,0.6707,0.4691,518618
2019,584,98.61107056,0.078767123,0.261986301,0.2752,0.7032,0.469,642715
2019,310,86.78052533,0.1,0.338709677,0.3087,0.6798,0.4689,452095
2017,332,79.41656447,0.078313253,0.298192771,0.2785,0.6965,0.4686,605548
2020,259,158.6970545,0.084942084,0.138996138,0.2902,0.7186,0.4685,607208
2020,228,125.2671474,0.122807017,0.219298245,0.275,0.7459,0.4684,594777
2021,318,93.61940208,0.138364779,0.279874213,0.2661,0.7381,0.4684,621466
2021,507,93.59418488,0.067061143,0.285996055,0.3336,0.6561,0.4684,665862
2019,514,105.529557,0.089494163,0.177042801,0.3163,0.7187,0.4683,665489
2020,202,112.6824333,0.074257425,0.138613861,0.3152,0.6732,0.4683,595777
2020,224,151.4100358,0.111607142,0.258928571,0.2681,0.7439,0.4683,664040
2017,401,92.67879582,0.12967581,0.216957605,0.2947,0.6892,0.4682,572039
2021,246,114.9097256,0.089430894,0.121951219,0.2978,0.6815,0.4682,669289
2018,288,33.65933851,0.052083333,0.260416666,0.3503,0.6398,0.4681,506702
2016,458,123.5441413,0.091703056,0.183406113,0.3001,0.6913,0.468,435522
2017,540,111.601183,0.092592592,0.153703703,0.2843,0.6996,0.468,452678
2021,288,68.29575216,0.076388888,0.246527777,0.3397,0.6553,0.468,594809
2021,375,133.1368736,0.090666666,0.352,0.3152,0.6855,0.468,572287
2016,582,154.4692431,0.060137457,0.097938144,0.3345,0.6475,0.4679,502517
2016,620,127.3106003,0.096774193,0.193548387,0.3038,0.6807,0.4679,434670
2019,548,137.2081818,0.074817518,0.149635036,0.3269,0.6805,0.4679,514888
2021,653,111.5420081,0.076569678,0.147013782,0.3301,0.6735,0.4679,571448
2017,255,88.64993856,0.11372549,0.145098039,0.3156,0.658,0.4678,606466
2019,508,100.2587309,0.084645669,0.22047244,0.3257,0.6663,0.4678,446334
2016,361,85.35865846,0.094182825,0.144044321,0.303,0.6965,0.4677,543939
2018,441,114.4630823,0.06802721,0.247165532,0.3258,0.6724,0.4676,592669
2018,278,102.7353953,0.071942446,0.136690647,0.3416,0.6521,0.4675,466320
2017,213,74.91787927,0.10798122,0.220657276,0.2917,0.6667,0.4674,471083
2017,344,119.8945087,0.078488372,0.206395348,0.3301,0.6354,0.4674,517369
2020,254,149.9983493,0.102362204,0.145669291,0.2784,0.7326,0.4674,592518
2017,342,92.05386582,0.11988304,0.233918128,0.2696,0.7075,0.4673,571771
2019,507,107.1259957,0.098619329,0.3234714,0.2643,0.717,0.4673,570267
2019,569,117.5062446,0.075571177,0.198594024,0.3188,0.6863,0.4673,607208
2016,666,104.803704,0.096096096,0.244744744,0.3259,0.6562,0.4672,453943
2018,247,93.674062,0.080971659,0.242914979,0.2822,0.6842,0.4672,640447
2018,210,96.12235293,0.09047619,0.285714285,0.3087,0.6694,0.4671,623520
2016,331,86.13432415,0.069486404,0.356495468,0.3305,0.6337,0.467,621439
2017,389,133.0816742,0.100257069,0.133676092,0.334,0.6615,0.467,134181
2021,568,119.2297104,0.114436619,0.177816901,0.2745,0.7551,0.467,605137
2021,591,112.0596335,0.099830795,0.20642978,0.2904,0.7152,0.467,640457
2017,435,85.38655644,0.08275862,0.144827586,0.3004,0.6757,0.4668,400121
2019,413,78.83290841,0.0968523,0.21307506,0.2777,0.7189,0.4668,547004
2021,516,95.70305855,0.096899224,0.201550387,0.2748,0.7333,0.4668,650402
2016,417,76.98315151,0.103117505,0.290167865,0.2815,0.7048,0.4667,458675
2016,256,51.40476673,0.09375,0.18359375,0.2873,0.693,0.4666,542436
2016,706,117.0625697,0.089235127,0.162889518,0.311,0.6647,0.4666,594809
2020,257,150.5399082,0.105058365,0.237354085,0.2957,0.7146,0.4666,665487
2018,323,110.3095573,0.095975232,0.294117647,0.2759,0.7082,0.4665,642715
2019,661,109.1577349,0.098335854,0.19364599,0.3144,0.698,0.4663,592518
2019,263,73.03083744,0.053231939,0.178707224,0.3777,0.5962,0.4663,621563
2019,693,143.9092069,0.103896103,0.264069264,0.3461,0.6811,0.4663,624413
2021,691,120.2587664,0.078147612,0.244573082,0.3296,0.6541,0.4663,571745
2016,675,104.8530101,0.102222222,0.211851851,0.2538,0.7141,0.4661,457705
2020,218,105.9581659,0.059633027,0.206422018,0.306,0.6732,0.4659,444482
2016,217,114.0469187,0.069124423,0.239631336,0.2717,0.6927,0.4658,608324
2018,343,107.3112151,0.087463556,0.274052478,0.3381,0.6545,0.4658,571976
2020,208,70.49876767,0.100961538,0.274038461,0.313,0.7021,0.4658,668804
2021,211,72.35069666,0.08056872,0.279620853,0.3014,0.7138,0.4657,543309
2019,342,106.7357012,0.067251461,0.216374269,0.3158,0.6705,0.4656,572041
2021,381,90.37685553,0.107611548,0.217847769,0.2634,0.7217,0.4656,666158
2018,270,82.64648704,0.107407407,0.262962962,0.2733,0.7282,0.4655,593528
2019,333,92.29728492,0.081081081,0.282282282,0.3272,0.6605,0.4655,592444
2019,281,63.0510673,0.056939501,0.277580071,0.2848,0.6884,0.4655,621453
2021,307,56.54060946,0.065146579,0.254071661,0.3556,0.62,0.4655,503556
2018,277,113.6423748,0.075812274,0.144404332,0.2951,0.6921,0.4654,553869
2021,369,68.52994681,0.089430894,0.230352303,0.2832,0.701,0.4654,645302
2016,694,126.2339125,0.056195965,0.145533141,0.3112,0.6397,0.4653,516416
2021,512,101.2539119,0.095703125,0.2109375,0.2557,0.7297,0.4653,476704
2021,249,94.09578973,0.116465863,0.164658634,0.2715,0.7035,0.4652,543685
2018,451,98.87582648,0.073170731,0.223946784,0.3124,0.6717,0.465,594828
2016,677,102.7465761,0.064992614,0.236336779,0.3082,0.64,0.4649,435622
2016,398,100.4621708,0.092964824,0.22361809,0.2927,0.7143,0.4649,489149
2018,459,100.7001841,0.108932461,0.222222222,0.2733,0.7254,0.4649,519048
2018,545,117.2789438,0.067889908,0.176146788,0.3589,0.6271,0.4649,621563
2021,677,81.8679357,0.041358936,0.132939438,0.3362,0.6407,0.4649,643396
2017,311,113.5062743,0.080385852,0.302250803,0.3338,0.6368,0.4647,542583
2019,381,99.42217315,0.11023622,0.202099737,0.3187,0.7035,0.4647,435522
2019,279,75.87521637,0.082437275,0.168458781,0.3005,0.6704,0.4647,643393
2017,464,101.122312,0.077586206,0.211206896,0.2994,0.6591,0.4646,518618
2018,591,132.8283139,0.093062605,0.20642978,0.3191,0.697,0.4645,443558
2018,473,77.60487686,0.063424947,0.188160676,0.3218,0.6443,0.4645,517369
2018,221,83.47622018,0.067873303,0.21719457,0.299,0.6817,0.4644,446386
2020,207,141.7852265,0.06763285,0.304347826,0.3428,0.6369,0.4643,606192
2017,576,97.54394453,0.098958333,0.208333333,0.3019,0.6933,0.4642,519048
2021,320,107.9092911,0.078125,0.325,0.2821,0.6937,0.4642,676801
2021,538,94.91067592,0.085501858,0.171003717,0.3048,0.6765,0.4641,444482
2021,576,113.9426493,0.090277777,0.151041666,0.3289,0.6473,0.4641,519203
2019,682,116.5599749,0.114369501,0.243401759,0.3139,0.6773,0.464,502671
2017,481,88.56357394,0.085239085,0.139293139,0.2857,0.6969,0.4639,518792
2016,291,51.99394754,0.041237113,0.168384879,0.3293,0.6307,0.4638,542208
2018,285,128.6967312,0.084210526,0.280701754,0.3168,0.6908,0.4638,614177
2019,648,75.8305491,0.052469135,0.148148148,0.3493,0.6199,0.4636,462101
