season,name,team,pa,ops,woba,xwoba,wrc_plus,bb_rate,bb_rate_plus,k_rate,k_rate_plus,o_swing_rate,z_swing_rate,swing_rate,NameASCII,PlayerId,MLBAMID
2019,Harold Castro,DET,369,0.689357901,0.292207141,,79.26614846,0.024390243,28.68809152,0.23306233,101.9315163,0.4284,0.6895,0.5369,Harold Castro,14691,605612
2021,Michael Hermosillo,CHC,38,0.736842105,0.307226819,,91.55071891,0.026315789,28.64955202,0.315789473,141.5962946,0.3158,0.7671,0.5369,Michael Hermosillo,16285,641684
2022,Romy Gonzalez,CHW,109,0.609261685,0.264204393,,68.49281947,0.018348623,23.04996197,0.357798165,161.0404998,0.4093,0.691,0.5369,Romy Gonzalez,21562,663853
2016,Francisco Peña,BAL,43,0.513095238,0.227265768,,35.20816385,0.046511627,57.99526819,0.325581395,157.6024207,0.4032,0.6486,0.5368,Francisco Pena,8298,506747
2018,Nick Hundley,SFG,305,0.706162073,0.303663031,,91.47464646,0.072131147,80.37380396,0.278688524,129.165987,0.3435,0.7724,0.5368,Nick Hundley,3376,460026
2018,Alen Hanson,SFG,310,0.698785703,0.296308598,,86.56064512,0.029032258,32.34986701,0.229032258,106.1514024,0.3798,0.7449,0.5367,Alen Hanson,12926,593700
2021,Christian Walker,ARI,445,0.696152875,0.303900697,,88.23826331,0.085393258,92.966188,0.238202247,106.8070928,0.3217,0.8336,0.5366,Christian Walker,13419,572233
2021,Romy Gonzalez,CHW,33,0.616477272,0.267028549,,65.9020082,0.03030303,35.75393138,0.333333333,145.7048411,0.4412,0.6545,0.5366,Romy Gonzalez,21562,663853
2021,Sebastián  Rivero,KCR,44,0.475,0.219901322,,30.95995905,0.068181818,80.44634619,0.34090909,149.0163145,0.4082,0.7273,0.5366,Sebastian  Rivero,21735,665861
2019,Isaac Galloway,MIA,54,0.351851851,0.151361404,,-10.64995537,0,0,0.314814814,144.024637,0.3232,0.7634,0.5365,Isaac Galloway,5238,543194
2023,Teoscar Hernández,SEA,678,0.740509734,0.316505434,,104.7047944,0.056047197,66.94192721,0.311209439,134.502023,0.3846,0.7493,0.5365,Teoscar Hernandez,13066,606192
2018,Dee Strange-Gordon,SEA,588,0.637349187,0.276656128,,75.3804038,0.015306122,18.43795692,0.136054421,62.43348063,0.4142,0.686,0.5364,Dee Strange-Gordon,8203,543829
2018,Starling Marte,PIT,606,0.787022279,0.336866284,,111.7352589,0.057755775,64.35571221,0.179867986,83.3648462,0.361,0.7717,0.5364,Starling Marte,9241,516782
2020,Austin Romine,DET,135,0.582336182,0.252774873,,57.21857516,0.029629629,32.74006544,0.348148148,146.5461157,0.3948,0.7395,0.5363,Austin Romine,5491,519222
2018,Eduardo Núñez,BOS,502,0.676921157,0.291896971,,77.85918337,0.031872509,38.39404572,0.137450199,63.07398374,0.3992,0.7301,0.5362,Eduardo Nunez,6848,456488
2022,AJ Pollock,CHW,527,0.68076817,0.29736676,,91.90477671,0.060721062,76.27919381,0.185958254,83.69749512,0.3787,0.7609,0.5362,AJ Pollock,9256,572041
2018,Yan Gomes,CLE,435,0.761775191,0.325529527,,102.2924604,0.048275862,58.15374161,0.273563218,125.5343542,0.3862,0.7434,0.5361,Yan Gomes,9627,543228
2022,Harold Castro,DET,443,0.68095238,0.296540684,,92.0307298,0.038374717,48.20720157,0.178329571,80.26391987,0.4222,0.6967,0.5361,Harold Castro,14691,605612
2022,Tres Barrera,WSN,53,0.411538461,0.18672646,,14.12800523,0.037735849,45.16218184,0.301886792,133.496124,0.4123,0.7125,0.5361,Tres Barrera,19977,668663
2018,Danny Santana,ATL,32,0.566964285,0.259051159,,56.53424297,0.09375,104.4631125,0.34375,159.3205468,0.4156,0.7292,0.536,Danny Santana,10322,542454
2022,Maikel Franco,WSN,388,0.597472698,0.260800166,,64.77786706,0.030927835,37.01436552,0.193298969,85.47794677,0.4249,0.6909,0.536,Maikel Franco,12179,596748
2022,Guillermo Heredia,ATL,82,0.561617458,0.245774379,,53.47676528,0.073170731,87.57057139,0.390243902,172.5681604,0.372,0.7786,0.536,Guillermo Heredia,18721,628338
2016,Peter Bourjos,PHI,383,0.680509582,0.291236016,,78.34286645,0.044386422,51.36562451,0.237597911,115.8093363,0.3664,0.7352,0.5359,Peter Bourjos,2578,488721
2021,Henry Ramos,ARI,55,0.554545454,0.243819514,,49.19081586,0.072727272,79.17694441,0.218181818,97.83016729,0.3659,0.7791,0.5359,Henry Ramos,11481,592656
2016,Ramiro Pena,SFG,91,0.754957685,0.322007918,,101.3220052,0.021978021,25.43378635,0.175824175,85.69974765,0.4409,0.6667,0.5358,Ramiro Pena,8841,455369
2019,Blake Swihart,- - -,99,0.526570048,0.227594704,,33.53149098,0.06060606,69.36512524,0.363636363,164.9364843,0.3773,0.7243,0.5358,Blake Swihart,13176,596119
2019,Colin Moran,PIT,503,0.751252143,0.315159822,,93.40334549,0.059642147,67.31695552,0.232604373,106.4141803,0.3903,0.7588,0.5357,Colin Moran,16909,592567
2023,Adam Engel,SDP,6,0,0,,-100,0,0,0.333333333,149.3602859,0.3125,0.8333,0.5357,Adam Engel,15082,641553
2023,Óscar Mercado,STL,32,0.699596774,0.303824967,,91.14918492,0.03125,35.46292461,0.125,56.01010726,0.3443,0.7647,0.5357,Oscar Mercado,16375,640458
2023,Jacob Amaya,MIA,9,0.444444444,0.19611911,,16.15785576,0,0,0.111111111,49.78676196,0.5385,0.5333,0.5357,Jacob Amaya,23296,676070
2023,Avisaíl García,MIA,118,0.556194124,0.241016897,,46.25652317,0.050847457,57.70238509,0.330508474,148.0945206,0.3745,0.7727,0.5356,Avisail Garcia,5760,541645
2019,Adeiny Hechavarría,- - -,221,0.741992286,0.311701206,,93.78088386,0.063348416,71.50015049,0.21719457,99.36434906,0.3719,0.7357,0.5355,Adeiny Hechavarria,10459,588751
2022,Adolis García,TEX,657,0.756046139,0.32436932,,109.5524125,0.0608828,76.4823728,0.278538812,125.3668517,0.403,0.7547,0.5353,Adolis Garcia,19287,666969
2020,Pablo Sandoval,- - -,94,0.549138803,0.251665604,,55.4290219,0.085106382,91.79215253,0.202127659,87.47540092,0.3575,0.7838,0.5352,Pablo Sandoval,5409,467055
2020,Khris Davis,OAK,99,0.632442067,0.284317567,,82.80034212,0.101010101,111.6138618,0.262626262,110.5473598,0.3529,0.7627,0.5352,Khris Davis,9112,501981
2021,Yermín Mercedes,CHW,262,0.73241094,0.317424011,,99.95791486,0.076335877,90.06715526,0.175572519,76.74529802,0.4204,0.7208,0.5351,Yermin Mercedes,17423,606213
2016,Adalberto Mondesi,KCR,149,0.512250711,0.225561864,,33.10512233,0.040268456,50.21066894,0.322147651,155.9402668,0.4291,0.6711,0.535,Adalberto Mondesi,13769,609275
2020,Reese McGuire,TOR,45,0.219512194,0.091321268,,-58.59903095,0,0,0.244444444,102.8940811,0.3902,0.6933,0.535,Reese McGuire,15674,624512
2019,Raudy Read,WSN,11,0.18181818,0.079055179,,-63.78147349,0,0,0.454545454,207.9500109,0.4444,0.6875,0.5349,Raudy Read,15766,600466
2022,Austin Romine,- - -,136,0.434629179,0.192907037,,15.5761425,0.029411764,35.19993562,0.338235294,149.743506,0.3946,0.7281,0.5349,Austin Romine,5491,519222
2022,Seby Zavala,CHW,205,0.728557124,0.32343924,,110.3114187,0.092682926,116.430422,0.312195121,140.5151374,0.3578,0.7905,0.5349,Seby Zavala,18887,664874
2021,Rafael Devers,BOS,664,0.890480703,0.373045127,,132.5049158,0.093373493,110.1694933,0.215361445,94.13761546,0.361,0.7966,0.5348,Rafael Devers,17350,646240
2023,Tim Anderson,CHW,524,0.582405585,0.259646207,,60.01250898,0.04961832,59.26337343,0.232824427,100.6247,0.3859,0.7259,0.5348,Tim Anderson,15172,641313
2021,Drew Butera,LAA,36,0.21590909,0.090901819,,-54.01327039,0,0,0.444444444,194.2731215,0.4079,0.6765,0.5347,Drew Butera,3411,460077
2018,Pat Valaika,COL,133,0.459642097,0.20655078,,9.764867437,0.067669172,75.4019448,0.225563909,104.5438991,0.3754,0.7708,0.5346,Pat Valaika,14885,642162
2023,Michael Chavis,WSN,96,0.62190934,0.273146948,,67.86051026,0.052083333,59.10487397,0.34375,154.027795,0.3767,0.7453,0.5346,Michael Chavis,17321,656308
2016,Emmanuel Burriss,PHI,50,0.361451246,0.168768451,,-3.710296434,0.04,46.28949322,0.2,97.48346341,0.3592,0.7887,0.5345,Emmanuel Burriss,2917,502034
2016,Jose Lobaton,WSN,114,0.692321443,0.301004247,,82.49960514,0.105263157,121.8144548,0.157894736,76.9606286,0.3231,0.7865,0.5344,Jose Lobaton,4243,446653
2019,Wilmer Difo,WSN,144,0.627662413,0.269597551,,61.05576929,0.083333333,94.056746,0.201388888,92.1334073,0.3344,0.7925,0.5344,Wilmer Difo,14320,594694
2016,Pat Valaika,COL,19,0.736842104,0.310112743,,75.41364414,0,0,0.421052631,205.2283437,0.4737,0.6,0.5342,Pat Valaika,14885,642162
2017,Kyle Higashioka,NYY,20,0.1,0.0692994,,-73.01756452,0.1,118.7298784,0.3,140.8840908,0.2941,0.7436,0.5342,Kyle Higashioka,5517,543309
2020,Chris Davis,BAL,55,0.336713286,0.153787474,,-13.86400092,0.054545454,60.27148478,0.309090909,130.1057391,0.3876,0.7444,0.5342,Chris Davis,9272,448801
2023,Pete Crow-Armstrong,CHC,19,0.176470588,0.122806412,,-31.57543743,0.157894736,179.1810918,0.368421052,165.0824211,0.2353,0.7949,0.5342,Pete Crow-Armstrong,27769,691718
2018,Charlie Culberson,ATL,322,0.792303172,0.334725452,,107.097429,0.065217391,72.66999094,0.263975155,122.3466648,0.3902,0.7453,0.5341,Charlie Culberson,3298,518586
2022,Michael Massey,KCR,194,0.683014209,0.30182754,,91.8744009,0.046391752,58.27838522,0.237113402,106.7217904,0.3857,0.7276,0.5341,Michael Massey,27684,686681
2023,Amed Rosario,- - -,545,0.683018527,0.29700859,,88.3807109,0.053211009,62.78929028,0.181651376,79.14956238,0.4288,0.6991,0.5341,Amed Rosario,15518,642708
2023,Josh Lowe,TBR,501,0.835329341,0.3540209,,131.0029355,0.061876247,73.90405666,0.24750499,106.9695121,0.3895,0.7569,0.5341,Josh Lowe,19953,666139
2017,Tom Murphy,COL,26,0.198717948,0.077006559,,-79.33613503,0.076923076,85.4960209,0.346153846,164.8139788,0.3455,0.75,0.534,Tom Murphy,13499,608596
2020,Erik González,PIT,193,0.614324355,0.262301522,,60.43014148,0.041450777,44.70705886,0.264248704,114.3597139,0.3903,0.7435,0.534,Erik Gonzalez,13369,570481
2021,Renato Núñez,DET,55,0.689879931,0.287306258,,80.29531017,0.018181818,21.45235883,0.29090909,127.1605883,0.4333,0.6744,0.534,Renato Nunez,14503,600524
2016,Yadier Molina,STL,581,0.786690904,0.341779143,,113.6609357,0.067125645,77.68030224,0.108433734,52.8524797,0.3603,0.727,0.5339,Yadier Molina,7007,425877
2019,Robinson Canó,NYM,423,0.735533733,0.308023528,,94.05465892,0.059101654,66.70691137,0.163120567,74.62603219,0.3824,0.7584,0.5338,Robinson Cano,3269,429664
2020,Jay Bruce,PHI,103,0.721177184,0.297195178,,82.53889236,0.067961165,73.30004463,0.233009708,100.8403188,0.3333,0.8364,0.5338,Jay Bruce,9892,457803
2021,Eddie Rosario,- - -,412,0.740234248,0.316084284,,99.79394825,0.063106796,72.46626803,0.148058252,65.1015007,0.3842,0.7705,0.5338,Eddie Rosario,12155,592696
2020,Kyle Higashioka,NYY,48,0.770833333,0.319422125,,102.4013322,0,0,0.229166666,96.46320095,0.3854,0.7073,0.5337,Kyle Higashioka,5517,543309
2019,Yadiel Rivera,MIA,66,0.474242423,0.218205344,,33.14404746,0.09090909,102.6073587,0.303030303,138.6333407,0.3953,0.7813,0.5336,Yadiel Rivera,11863,592680
2017,Pedro Severino,WSN,31,0.432703002,0.181061331,,1.017523134,0.064516129,71.70634093,0.322580645,153.5900878,0.3621,0.7447,0.5333,Pedro Severino,14523,600474
2018,Adrián González,NYM,187,0.672246305,0.287621002,,82.79284126,0.080213903,89.38020235,0.181818181,84.26871859,0.4086,0.7286,0.5333,Adrian Gonzalez,1908,408236
2021,Jorge Bonifacio,PHI,12,0.257575756,0.130897671,,-24.48979978,0.083333333,90.72358268,0.5,224.1941336,0.4516,0.7143,0.5333,Jorge Bonifacio,12174,593528
2021,Aledmys Díaz,HOU,319,0.721376324,0.310781378,,97.27160793,0.050156739,59.17892054,0.194357366,84.95642747,0.3785,0.7273,0.5333,Aledmys Diaz,15937,649557
2022,Luis Liberato,SDP,5,0,0,,-100,0,0,0.6,265.3235469,0.375,0.7143,0.5333,Luis Liberato,17307,642451
2023,Connor Kaiser,COL,4,0,0,,-100,0,0,0.5,224.040429,0,1,0.5333,Connor Kaiser,21535,663731
2023,Peyton Burdick,MIA,37,0.603603603,0.268998434,,65.01484168,0.081081081,92.01191241,0.486486486,217.9852821,0.3448,0.7937,0.5333,Peyton Burdick,25459,680814
2019,Bo Bichette,TOR,212,0.929919137,0.384177309,,142.7845191,0.066037735,77.67436289,0.235849056,103.1503114,0.3856,0.75,0.5332,Bo Bichette,19612,666182
2022,Jeff McNeil,NYM,589,0.836037166,0.36515611,,141.0804746,0.067911714,81.27659131,0.103565365,45.79721662,0.3382,0.7886,0.5332,Jeff McNeil,15362,643446
2020,Corey Dickerson,MIA,210,0.713066639,0.307881133,,93.35050124,0.071428571,77.03984242,0.166666666,72.12883907,0.3653,0.7435,0.5331,Corey Dickerson,10762,572816
2021,Josh Reddick,ARI,158,0.655671053,0.282765333,,74.50214885,0.037974683,41.34239168,0.196202531,87.97491288,0.3742,0.73,0.5331,Josh Reddick,3892,502210
2019,Andrew Knizner,STL,58,0.670461938,0.2887871,,79.254309,0.068965517,77.84006569,0.24137931,110.4286264,0.3714,0.7174,0.533,Andrew Knizner,19514,668800
2021,Corey Seager,LAD,409,0.914889489,0.38931177,,146.2662367,0.117359413,127.7671974,0.161369193,72.35605282,0.3201,0.846,0.533,Corey Seager,13624,608369
2022,Luis García Jr.,WSN,377,0.703546098,0.302790371,,93.48978396,0.029177718,34.91982931,0.222811671,98.52863806,0.437,0.6801,0.5329,Luis Garcia Jr.,20391,671277
2022,Sam Huff,TEX,132,0.674931129,0.296047564,,89.55782795,0.083333333,104.6852484,0.318181818,143.2096752,0.3658,0.7783,0.5329,Sam Huff,22209,669087
2018,Kurt Suzuki,ATL,388,0.77627826,0.334662819,,107.0555795,0.05670103,63.18043812,0.110824742,51.36482471,0.3702,0.7431,0.5327,Kurt Suzuki,8259,435559
2019,Starling Marte,PIT,586,0.845248684,0.352771229,,118.0451318,0.042662116,48.15191789,0.160409556,73.3857717,0.364,0.7737,0.5327,Starling Marte,9241,516782
2018,Tony Cruz,CIN,26,0.46153846,0.193736998,,12.59196295,0,0,0.423076923,196.0868268,0.5517,0.5,0.5326,Tony Cruz,2802,488810
2018,Stephen Piscotty,OAK,605,0.821421002,0.350704559,,126.4040676,0.069421487,83.62604105,0.188429752,86.46779124,0.3772,0.7364,0.5325,Stephen Piscotty,13367,572039
2019,Christian Arroyo,TBR,57,0.683571428,0.295898925,,87.26412941,0.087719298,103.176473,0.315789473,138.112838,0.3972,0.7444,0.5325,Christian Arroyo,16434,624414
2021,Austin Hedges,CLE,312,0.527364438,0.227140103,,41.96850177,0.048076923,56.72498776,0.278846153,121.8877034,0.3772,0.7387,0.5325,Austin Hedges,12976,595978
2022,Heliot Ramos,SFG,22,0.281818181,0.142963182,,-11.65717376,0.09090909,108.7998008,0.272727272,120.6016119,0.3542,0.8276,0.5325,Heliot Ramos,22515,671218
2023,Mike Moustakas,- - -,386,0.684791567,0.293884783,,77.01731563,0.059585492,68.54440554,0.246113989,107.7679291,0.3758,0.7223,0.532,Mike Moustakas,4892,519058
2023,Ty France,SEA,665,0.70311127,0.314825155,,103.5401599,0.064661654,77.23090479,0.175939849,76.03967829,0.3794,0.7468,0.532,Ty France,17982,664034
2019,Tyler Heineman,MIA,12,0.909090908,0.365982457,,129.9628662,0,0,0.333333333,152.4966747,0.4545,0.6,0.5319,Tyler Heineman,13897,623168
2023,Starling Marte,NYM,341,0.624694478,0.277831701,,75.94437631,0.046920821,53.24638521,0.202346041,90.66738768,0.3922,0.7287,0.5319,Starling Marte,9241,516782
2019,Leonys Martin,CLE,264,0.619082406,0.269361514,,63.84642237,0.079545454,93.56230131,0.295454545,129.2192084,0.3538,0.7694,0.5318,Leonys Martin,11846,547982
2020,Daniel Murphy,COL,132,0.608142493,0.259254362,,44.04582378,0.053030303,57.19624695,0.159090909,68.85025571,0.3712,0.722,0.5318,Daniel Murphy,4316,502517
2017,Andrés Blanco,PHI,144,0.549252136,0.242807776,,43.31469103,0.083333333,92.62069005,0.236111111,112.4194115,0.3179,0.7509,0.5316,Andres Blanco,1907,433217
2023,Paul DeJong,- - -,400,0.612338709,0.266492672,,65.89652109,0.0525,59.57771249,0.3025,134.8294309,0.3752,0.7446,0.5316,Paul DeJong,18015,657557
2017,Pedro Alvarez,BAL,34,0.790441176,0.341511761,,111.1322863,0.058823529,69.84110446,0.294117647,138.1216576,0.4028,0.6964,0.5313,Pedro Alvarez,2495,476883
2017,Austin Hays,BAL,63,0.554761904,0.237339823,,39.8818287,0.031746031,37.69202401,0.253968253,119.2669547,0.4032,0.69,0.5313,Austin Hays,19363,669720
2018,Chris Shaw,SFG,62,0.551971325,0.25014189,,55.71350073,0.112903225,125.8050378,0.370967741,171.9353697,0.4422,0.7013,0.5313,Chris Shaw,17738,622046
2020,Jake Marisnick,NYM,34,0.959001782,0.40195609,,159.0597592,0.029411764,31.72228748,0.294117647,127.2861871,0.3836,0.7273,0.5313,Jake Marisnick,11339,545350
2020,Nicky Delmonico,CHW,22,0.377272727,0.183872724,,8.212947239,0.09090909,100.4524746,0.09090909,38.26639349,0.3396,0.7674,0.5313,Nicky Delmonico,13157,547170
2021,Mason Williams,NYM,37,0.63063063,0.269961006,,70.80554692,0.108108108,117.695459,0.243243243,109.0674162,0.3485,0.7258,0.5313,Mason Williams,11859,592863
2023,Mark Vientos,NYM,233,0.620191361,0.267468805,,68.99727723,0.042918454,48.70444475,0.30472103,136.5396606,0.3931,0.7219,0.5313,Mark Vientos,22184,668901
2023,Trea Turner,PHI,691,0.778355289,0.333158424,,107.9490508,0.06512301,73.90247661,0.2170767,97.26791401,0.3829,0.7662,0.5312,Trea Turner,16252,607208
2020,Matt Adams,ATL,51,0.562625049,0.240092001,,43.83736491,0.039215686,42.29638403,0.352941176,152.7434243,0.377,0.7471,0.5311,Matt Adams,9393,571431
2021,Edmundo Sosa,STL,326,0.7345679,0.32185137,,102.3828915,0.052147239,56.77181242,0.193251533,86.65172,0.3693,0.7446,0.5311,Edmundo Sosa,17022,624641
2022,Amed Rosario,CLE,670,0.715393987,0.311250784,,104.8124545,0.037313432,46.87399096,0.165671641,74.56674315,0.4253,0.6837,0.5311,Amed Rosario,15518,642708
2022,Joshua Palacios,WSN,49,0.500217107,0.224545406,,39.98771281,0.020408163,24.424445,0.306122448,135.3691561,0.3826,0.7128,0.5311,Joshua Palacios,19818,641943
2022,Gio Urshela,MIN,551,0.766709774,0.332398035,,118.9279822,0.074410163,93.47575714,0.174228675,78.41815763,0.3969,0.7196,0.531,Gio Urshela,10681,570482
2022,Brandon Lowe,TBR,266,0.691249399,0.306140748,,103.6726619,0.101503759,127.5113552,0.229323308,103.2155661,0.3425,0.7896,0.5309,Brandon Lowe,18882,664040
2017,Andrew Romine,DET,348,0.625495328,0.274038012,,65.62014536,0.06321839,75.05911758,0.192528735,90.41411928,0.3494,0.7488,0.5308,Andrew Romine,1159,461865
2022,Jorge Mateo,BAL,533,0.645587964,0.281147721,,83.75225217,0.05065666,63.63606068,0.275797373,124.1329642,0.3942,0.7284,0.5308,Jorge Mateo,17273,622761
2016,Juan Uribe,CLE,259,0.590620031,0.256208444,,51.57815401,0.057915057,72.21418556,0.189189189,91.57978498,0.3307,0.7783,0.5307,Juan Uribe,454,346874
2017,Alcides Escobar,KCR,629,0.628966283,0.268739706,,61.20197223,0.023847376,28.31396053,0.162162162,76.15356252,0.3678,0.7195,0.5307,Alcides Escobar,6310,444876
2018,Miguel Andujar,NYY,606,0.855433448,0.360970834,,129.2992663,0.041254125,49.69526439,0.160066006,73.45206288,0.3938,0.7396,0.5307,Miguel Andujar,15878,609280
2017,Austin Hedges,SDP,417,0.659952046,0.277706436,,69.31240925,0.055155875,61.30290268,0.292565947,139.2992115,0.3769,0.7205,0.5306,Austin Hedges,12976,595978
2018,Hunter Pence,SFG,248,0.589979409,0.254491812,,58.61998233,0.044354838,49.42340726,0.237903225,110.2629001,0.3804,0.7383,0.5306,Hunter Pence,8252,452254
2022,Kole Calhoun,TEX,424,0.586972378,0.260264445,,64.29567266,0.063679245,79.99533129,0.320754716,144.3677046,0.3619,0.7958,0.5306,Kole Calhoun,11200,594777
2016,Andrés Blanco,PHI,209,0.72105263,0.313389369,,93.18559418,0.052631578,60.90722683,0.196172248,95.6177508,0.363,0.7537,0.5305,Andres Blanco,1907,433217
2022,Kody Clemens,DET,127,0.5045427,0.220367559,,38.25405079,0.062992125,79.13215535,0.259842519,116.951883,0.3745,0.7137,0.5305,Kody Clemens,20572,665019
2023,Elehuris Montero,COL,307,0.715958618,0.306487904,,75.64736902,0.048859934,55.44691699,0.361563517,162.009691,0.4552,0.6597,0.5305,Elehuris Montero,20543,660707
2017,Odúbel Herrera,PHI,563,0.777515886,0.32871344,,99.71814856,0.055062166,61.19874997,0.223801065,106.5582382,0.3995,0.7073,0.5303,Odubel Herrera,11476,546318
2017,Christian Walker,ARI,15,1.233333333,0.488678797,,200.1171803,0.066666666,74.09655159,0.333333333,158.7097573,0.3429,0.7419,0.5303,Christian Walker,13419,572233
2019,Kyle Garlick,LAD,53,0.841588049,0.342201442,,112.9755774,0.094339622,106.4793348,0.358490566,164.0058578,0.3707,0.7561,0.5303,Kyle Garlick,18063,664247
2019,Eduardo Núñez,BOS,174,0.548163787,0.233384291,,35.24613198,0.022988505,27.03935075,0.155172413,67.86579088,0.386,0.7244,0.5302,Eduardo Nunez,6848,456488
2020,Mark Payton,CIN,20,0.472222222,0.2200387,,26.01517072,0.1,107.85578,0.25,108.193259,0.3488,0.725,0.5301,Mark Payton,16042,592622
2023,CJ Abrams,WSN,614,0.711587153,0.306281694,,90.07344667,0.052117263,59.1433782,0.19218241,86.11325918,0.3856,0.7226,0.5301,CJ Abrams,25768,682928
2016,Destin Hood,MIA,25,0.64,0.270823846,,69.04805919,0,0,0.44,214.4636195,0.4194,0.7105,0.53,Destin Hood,9887,543329
2017,Mac Williamson,SFG,73,0.684730055,0.289157567,,78.13647847,0.06849315,76.1265941,0.342465753,163.0579698,0.3245,0.7383,0.53,Mac Williamson,14158,607776
2018,Lourdes Gurriel Jr.,TOR,263,0.754943437,0.322337017,,102.2168311,0.034220532,41.22250527,0.2243346,102.9440264,0.3928,0.7289,0.5299,Lourdes Gurriel Jr.,19238,666971
2020,Didi Gregorius,PHI,237,0.827355143,0.347667202,,115.8676141,0.063291139,68.26315166,0.118143459,51.12930345,0.3707,0.7448,0.5299,Didi Gregorius,6012,544369
2023,J.D. Davis,SFG,546,0.737867647,0.321226855,,104.2293152,0.095238095,108.0774843,0.278388278,124.7404585,0.3034,0.8283,0.5299,J.D. Davis,16219,605204
2017,Eduardo Núñez,- - -,491,0.801201764,0.342052258,,111.7288986,0.036659877,41.67244789,0.109979633,52.03276919,0.3956,0.7001,0.5297,Eduardo Nunez,6848,456488
2019,Nick Williams,PHI,112,0.441711589,0.193226801,,11.36800059,0.035714285,40.31003335,0.383928571,175.6434913,0.4068,0.6979,0.5297,Nick Williams,14330,608384
2021,Byron Buxton,MIN,254,1.005076226,0.418808639,,170.7007139,0.051181102,60.38754569,0.244094488,106.6972459,0.3455,0.8,0.5297,Byron Buxton,14161,621439
2021,Jacob Nottingham,- - -,45,0.622222222,0.263258182,,65.51415155,0.044444444,52.43909985,0.444444444,196.2773426,0.3925,0.7179,0.5297,Jacob Nottingham,16448,641924
2022,Lorenzo Cain,MIL,156,0.465251988,0.211582037,,31.28203458,0.051282051,61.37424687,0.23076923,102.0475177,0.3629,0.7436,0.5297,Lorenzo Cain,9077,456715
2016,Eduardo Núñez,- - -,595,0.757651808,0.323566494,,100.6635299,0.048739495,58.66352331,0.147899159,71.76178971,0.3858,0.7037,0.5296,Eduardo Nunez,6848,456488
2017,Anthony Alford,TOR,8,0.375,0.154021248,,-15.09145589,0,0,0.375,176.1051135,0.4545,0.6667,0.5294,Anthony Alford,14329,546990
2017,J.D. Davis,HOU,68,0.763282731,0.317688953,,99.91034323,0.058823529,69.84110446,0.294117647,138.1216576,0.2913,0.8018,0.5294,J.D. Davis,16219,605204
2019,Deven Marrero,MIA,5,0,0,,-100,0,0,0.6,274.4940147,0.4,0.7143,0.5294,Deven Marrero,13325,571918
2019,Eric Haase,CLE,17,0.367647058,0.154696177,,-13.70441804,0.058823529,69.18892869,0.470588235,205.8152099,0.3143,0.7576,0.5294,Eric Haase,14111,606992
2019,Bradley Zimmer,CLE,14,0.071428571,0.049306784,,-84.98172123,0.071428571,84.01512778,0.5,218.6786606,0.4138,0.6818,0.5294,Bradley Zimmer,16221,605548
2020,Dilson Herrera,BAL,6,0.166666666,0.121407171,,-36.04026747,0,0,0.666666666,280.6202215,0.3158,0.8,0.5294,Dilson Herrera,14335,599096
2021,Greg Deichmann,CHC,31,0.294623655,0.135739907,,-19.90058514,0.032258064,35.11880578,0.451612903,202.497927,0.3636,0.6857,0.5294,Greg Deichmann,19872,656364
2022,Alcides Escobar,WSN,131,0.541800048,0.241936007,,51.87899752,0.038167938,45.67930501,0.244274809,108.0197646,0.4385,0.6603,0.5294,Alcides Escobar,6310,444876
2022,Niko Goodrum,HOU,45,0.318346252,0.145600021,,-13.38661941,0.044444444,55.83213215,0.511111111,230.0447482,0.4016,0.7195,0.5294,Niko Goodrum,12092,592348
2023,Jackie Bradley Jr.,KCR,113,0.397023809,0.180488509,,1.96451906,0.044247787,52.84888978,0.256637168,110.9163603,0.3628,0.715,0.5294,Jackie Bradley Jr.,12984,598265
2023,Jeremy Peña,HOU,634,0.705092018,0.309604536,,96.49320233,0.067823343,81.00717847,0.203470031,87.93798441,0.3814,0.7544,0.5294,Jeremy Pena,21636,665161
2023,Johan Rojas,PHI,164,0.771302352,0.335218145,,109.3298504,0.030487804,34.59797423,0.25609756,114.7524144,0.4153,0.6734,0.5294,Johan Rojas,24336,679032
2016,Corey Seager,LAD,687,0.877318344,0.37214916,,136.1394045,0.07860262,90.96188615,0.193595342,94.36172219,0.3223,0.7899,0.5293,Corey Seager,13624,608369
2021,Wilmer Difo,PIT,240,0.712728309,0.311722445,,92.19214528,0.083333333,90.72358268,0.225,100.8873601,0.3171,0.7966,0.5293,Wilmer Difo,14320,594694
2020,Javier Báez,CHC,235,0.598658232,0.256032473,,57.14823559,0.029787234,32.12725358,0.319148936,138.119054,0.406,0.7304,0.5292,Javier Baez,12979,595879
2022,Eddie Rosario,ATL,270,0.587259259,0.258305677,,62.04537272,0.062962962,75.3539357,0.251851851,111.3703773,0.4202,0.7128,0.5292,Eddie Rosario,12155,592696
2023,Yu Chang,BOS,112,0.552380952,0.236315123,,38.6577157,0.026785714,31.99245302,0.303571428,131.2009409,0.3865,0.7018,0.5291,Yu Chang,14773,644374
2016,David Dahl,COL,237,0.858649789,0.366797467,,113.3923605,0.063291139,73.24286875,0.248945147,121.3401756,0.3556,0.7602,0.529,David Dahl,13744,621311
2018,Scooter Gennett,CIN,638,0.847206341,0.361670343,,124.7997498,0.065830721,73.35340812,0.195924764,90.80680882,0.3825,0.731,0.5289,Scooter Gennett,10339,571697
